id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
19056,2026-02-17,867,35,1,12,"1,521.17",nan,-
19058,2025-06-11,1866,53,1,8,1807.81,290.50,302423.31
19060,2025-10-14,2963,4,1,7,"1.141,72",nan,212170.77
19063,2026-02-07,1450,40,1,5,"1,374.44",182.23,"58.093,45"
19064,2025-04-06,2163,63,14,9,"1,897.94",nan,223434.49
19071,2025-02-02,1842,34,10,12,717.96,"140,68",nan
19074,2025-08-13,2291,79,12,3,837.58,122.37,"108.026,37"
19080,2025-03-13,1321,69,15,8,972.66,126.51,nan
19084,2025-12-11,1372,55,6,10,"903,38",45.73,nan
19086,2025-06-28,3851,50,12,7,1578.40,"86,86","42,158.83"
19087,2025-07-01,1237,29,15,5,679.09,"132,05",nan
19090,2025-12-15,1329,49,9,12,712.39,43.40,"26.912,96"
19093,2025-11-23,689,23,4,8,"1,229.42","83,34","46,686.71"
19096,2026-02-04,1134,68,2,2,777.81,157.30,nan
19098,2025-03-21,1657,8,13,3,"1.086,55",102.15,"38.265,31"
19106,2025-02-11,2615,53,14,9,1061.46,154.12,182549.13
19115,2026-01-09,2683,40,4,6,1815.34,380.64,"159.868,02"
19123,2025-06-09,2407,33,10,10,"1.823,37",nan,"41,694.02"
19125,2025-04-15,862,76,13,5,1652.62,350.60,92728.81
19144,2025-08-05,345,40,5,9,230.76,nan,"43,711.30"
19152,2025-11-02,1878,70,14,9,942.48,"184,58","137.175,26"
19164,2025-10-30,1274,54,2,8,nan,nan,44652.60
19168,2025-10-04,2612,76,11,7,1754.97,275.34,nan
19178,2025-11-17,1714,62,15,9,1751.77,-,"186,338.71"
19200,2025-06-10,2669,47,9,4,nan,"297,34",245763.44
19209,2026-01-20,628,43,15,9,557.92,989.10,98709.85
19210,2025-10-02,537,18,2,3,51.44,4.42,1691.78
19212,2025-07-07,452,29,3,4,1720.18,-,"206,207.18"
19213,2025-10-16,1948,22,5,7,623.62,nan,107500.27
19217,2025-11-20,1834,38,3,7,"1,173.82",-,"164,390.49"
19222,2025-07-25,2400,5,3,5,663.65,49.87,"65.012,63"
19225,2025-08-18,1446,80,10,6,"1,019.67",198.53,37866.44
19236,2025-08-22,2144,5,13,1,"1,497.91",96.46,175711.79
19242,2025-09-14,2068,38,11,6,73.81,18.42,7074.61
19247,2025-01-01,1346,57,5,8,"1,316.88",192.30,"45.773,16"
19251,2025-03-20,1570,33,14,9,473.65,59.94,-
19252,2025-10-23,150,30,4,5,76.20,"10,92",13450.11
19259,2025-05-23,978,55,13,9,"1.765,92",336.62,"47.915,57"
19274,2025-09-22,2295,9,9,9,1961.57,243.16,"270.520,03"
19282,2025-09-28,2344,69,13,7,-,222.36,231263.68
19299,2025-06-15,1351,71,15,2,"1.755,58",2871.48,"184,897.19"
19300,2025-12-13,980,43,10,6,nan,148.19,332415.65
19313,2025-02-26,1276,2,3,6,"1.026,91",184.90,nan
19317,2025-07-16,1302,61,14,6,"310,88",67.49,-
19336,2026-01-08,1404,45,13,5,570.45,73.29,72597.26
19342,2025-01-07,483,24,1,11,613.87,94.76,"26,683.70"
19351,2025-03-25,2855,63,5,2,"1,827.54",124.18,"101.021,49"
19359,2025-05-29,304,29,13,9,nan,nan,"19,368.46"
19360,2025-12-24,1315,38,11,6,nan,12.55,3844.25
19369,2025-03-03,898,17,14,9,nan,"40,45",nan
19370,2026-02-06,2961,30,11,10,1709.15,"338,08",266674.37
19371,2025-10-20,1098,35,10,9,-,215.21,"116.506,41"
19372,2025-04-17,1632,58,1,4,1890.08,412.24,"269,550.54"
19373,2025-07-13,2664,14,12,10,nan,-,nan
19380,2026-02-18,1050,56,15,11,"964,86",51.51,nan
19392,2025-02-23,2750,74,4,11,"279,82",33.40,"52,896.44"
19403,2026-02-04,222,12,5,7,"714,47","42,48",23037.66
19411,2025-01-23,1852,79,15,11,"403,17",nan,"19,258.58"
19418,2025-07-24,112,76,11,12,"1,324.08","146,77",97051.08
19437,2025-08-08,2444,58,14,3,"1,451.74",169.71,nan
19438,2025-01-13,660,9,4,1,-,49.27,"58,550.92"
19442,2025-03-26,1182,78,14,3,"1,778.34","279,61",118734.91
19447,2026-01-13,1225,12,13,6,"-1.090,50",243.67,140771.35
19456,2025-11-12,2047,31,6,2,"269,06",16.85,"13.322,42"
19458,2025-08-03,2062,7,14,8,1442.33,121.28,249339.58
19463,2025-06-24,2383,45,9,2,1108.81,165.41,nan
19464,2025-09-02,250,25,8,6,"1.461,30",258.38,"63,188.75"
19470,2026-01-15,395,37,11,3,"816,29",-,"91,114.82"
19479,2026-02-02,992,27,9,1,nan,225.47,nan
19480,2025-09-19,1946,26,14,11,-,157.63,"46,496.66"
19487,2025-04-18,301,11,11,7,-,102.86,"40,298.46"
19497,2025-01-05,240,49,6,5,1089.43,81.30,"35,628.17"
19503,2025-02-10,2075,40,9,5,617.36,117.25,15856.96
19519,2025-03-11,2891,18,6,1,"1.356,12",316.12,"198.302,60"
19530,2025-05-20,151,69,14,1,77.15,5.16,4710.33
19538,2025-10-20,1618,8,10,4,476.47,"98,91","89,650.69"
19541,2026-01-31,1291,37,8,12,nan,23.57,27943.40
19548,2025-01-22,480,71,8,4,457.59,"96,37","13.531,49"
19552,2025-09-03,2946,60,6,3,"1,354.63",333.10,194444.88
19565,2025-05-05,3702,29,5,11,1711.04,125.77,"186.674,35"
19567,2026-02-07,866,42,7,5,"685,39",49.68,nan
19568,2025-02-17,1119,12,15,12,1793.33,102.78,nan
19573,2025-12-07,1464,6,11,3,nan,112.78,-
19575,2025-10-17,659,50,13,7,1224.62,190.44,"75,833.16"
19585,2025-09-18,2541,15,14,5,-,94.91,182773.88
19586,2025-10-26,1659,80,10,2,nan,"344,44",334651.36
19591,2025-11-30,767,42,1,2,"898,27",206.43,"64.674,82"
19601,2025-09-25,2292,52,13,9,665.34,nan,nan
19613,2025-04-11,2337,16,11,11,"1.154,62",nan,"140.811,04"
19615,2025-05-20,835,33,5,3,nan,136.90,"123,262.48"
19617,2025-08-02,2403,46,15,6,"334,80",nan,nan
19633,2025-04-04,1780,39,11,5,1933.39,-,-
19640,2026-01-29,1259,39,3,6,"1.608,85","300,02",256644.73
19646,2025-10-26,2428,47,13,9,865.35,137.30,"27.152,66"
19649,2025-10-23,1642,70,2,4,1984.16,189.96,390232.42
19652,2025-01-18,2694,24,5,7,-,"320,72",45491.60
19661,2026-01-20,1200,42,4,12,nan,2507.85,278343.29
19668,2025-08-31,2319,38,7,2,573.74,-,74872.05
19670,2026-01-04,2008,49,3,12,444.10,98.19,"11.668,55"
19672,2025-06-30,1271,75,5,5,1601.15,164.75,"238.227,84"
19677,2025-01-22,2191,74,9,10,447.12,102.24,"20.626,99"
19679,2025-09-04,2226,72,13,11,"1,734.84",-,"223,631.79"
19687,2026-01-05,2254,8,4,4,nan,33.64,"8,909.01"
19688,2025-06-18,675,61,4,3,835.65,141.01,nan
19689,2025-03-14,2325,57,8,10,672.10,121.73,nan
19691,2026-01-23,1909,70,2,2,851.95,182.78,"94.432,67"
19694,2025-11-29,907,42,4,9,-,"116,12","152.892,63"
19711,2025-09-28,636,33,1,6,892.56,"136,64",27911.19
19713,2025-10-21,488,37,2,8,nan,99.75,144300.64
19716,2025-11-29,2217,41,3,10,"816,36",nan,-
19720,2026-01-14,482,57,14,8,nan,323.28,"127.253,25"
19722,2025-08-29,918,48,1,7,"1,820.14",94.50,44929.82
19727,2025-11-21,963,4,8,10,1865.22,186.78,-
19739,2025-02-01,1148,69,9,5,"1,524.32",-,150478.42
19744,2026-02-18,432,4,2,3,nan,163.35,71971.62
19754,2025-04-17,1477,6,3,7,"1,384.53",248.07,84851.48
19765,2025-12-25,2863,63,9,3,820.09,42.30,"157.973,37"
19772,2025-09-09,2229,78,9,4,"1,337.43",239.83,"175.227,65"
19779,2025-07-31,1193,6,14,7,1880.32,199.24,187173.49
19780,2025-05-03,2600,7,13,7,319.81,47.48,nan
19790,2025-02-10,442,11,2,8,nan,nan,45216.94
19800,2025-06-07,811,70,8,11,-,9.08,nan
19810,2025-02-01,3697,9,14,10,391.47,55.39,nan
19821,2025-01-03,505,56,7,6,nan,45.76,"71.704,81"
19823,2025-02-25,178,45,11,11,"1.381,60",184.13,259728.68
19858,2025-05-12,1446,60,9,2,nan,148.53,96645.77
19864,2025-02-22,1195,19,15,8,72.51,8.95,nan
19865,2025-10-28,2058,44,4,4,nan,"53,64",nan
19872,2025-07-15,233,58,3,5,nan,70.16,104859.69
19874,2025-04-21,403,39,3,10,-78.25,-,-
19883,2025-07-30,870,59,2,6,-,35.94,"20,539.19"
19885,2025-08-22,227,57,6,2,147.55,29.65,-
19906,2025-11-07,240,54,12,8,1473.68,95.05,"122,543.71"
19908,2025-11-10,241,24,12,2,1746.27,"364,94","81,358.06"
19939,2025-04-18,364,39,6,8,"523,02",42.29,nan
19944,2025-05-17,811,50,6,11,"1,982.31","156,56","189.169,26"
19945,2026-02-04,2299,6,3,9,951.62,143.22,"62,917.97"
19952,2025-09-04,327,31,13,4,-,nan,"15.319,57"
19960,2025-04-28,1472,78,4,2,"1,954.95",385.92,252911.05
19963,2025-06-04,1862,45,7,9,290.83,nan,55912.46
19966,2025-01-11,1839,1,4,3,145.51,32.49,"10,373.19"
19973,2026-01-13,2588,28,10,12,1076.50,"1.852,88","115,637.08"
19974,2025-11-15,1740,62,2,11,1923.45,235.99,114532.67
19977,2025-09-16,2808,23,2,8,1238.90,nan,39724.64
19983,2025-03-01,2603,30,8,11,nan,289.17,nan
19985,2025-03-16,173,117,2,8,1717.37,nan,"210.849,09"
19989,2025-11-18,1493,40,10,7,nan,307.34,218523.70
19995,2025-01-27,2214,36,5,10,699.18,nan,"126.418,01"
19996,2025-10-20,1799,35,13,12,1540.51,77.10,78686.06
20004,2025-03-05,490,38,1,5,473.27,"86,98","38.932,95"
20012,2025-08-20,2450,54,15,1,1123.88,140.44,210078.67
20022,2025-10-04,2135,75,14,12,"1,714.02",352.26,237486.99
20027,2025-09-12,1547,5,2,6,330.30,38.26,"56.487,32"
20035,2025-09-03,1498,16,9,12,"1,285.39",176.44,nan
20039,2025-11-01,150,1,7,4,1434.59,179.49,75817.80
20042,2025-07-30,1117,70,3,2,"1,657.16","354,26","212.069,77"
20047,2025-01-01,256,72,2,11,891.22,81.24,172975.08
20049,2025-05-08,420,50,9,7,-1724.32,194.07,"49,062.93"
20052,2025-11-25,1566,67,9,11,-,34.27,nan
20056,2025-03-14,1696,36,13,5,-,220.64,"202.445,92"
20061,2025-05-27,2390,43,2,7,"114,50",15.61,8223.70
20062,2025-11-12,685,24,11,1,nan,"84,39","93.220,00"
20065,2025-02-04,690,5,4,11,nan,362.91,nan
20071,2025-10-10,1715,42,9,5,"818,23",189.82,nan
20102,2025-04-03,284,44,13,6,nan,nan,-
20106,2025-09-08,3751,39,10,4,822.02,nan,nan
20108,2025-04-20,123,14,7,6,128.69,"23,17","24.144,35"
20110,2025-04-14,80,18,11,4,nan,"1.617,30","164,367.48"
20120,2025-02-04,1241,5,3,10,"1.707,19",369.54,"291.498,80"
20125,2025-03-03,1189,18,10,10,1119.37,138.28,124197.25
20136,2025-11-12,1421,8,4,9,1400.01,132.41,"140,077.83"
20138,2025-03-25,2806,34,5,5,225.09,"46,21","21,616.74"
20141,2026-01-26,2545,5,2,2,"1,307.73",312.27,152887.66
20146,2026-02-13,1956,18,9,5,nan,239.58,79331.77
20148,2025-05-29,2667,48,13,12,"557,02",118.66,nan
20152,2025-12-19,116,39,13,2,703.01,nan,"72,426.87"
20166,2025-06-06,1824,16,9,11,"1,269.93",76.53,138746.94
20168,2026-01-21,2313,9,2,5,757.35,"92,44","38,283.97"
20171,2025-05-11,2167,66,14,10,1800.16,152.17,178548.05
20173,2026-01-19,1026,57,12,7,nan,55.61,"131.054,68"
20175,2025-03-06,457,73,1,12,"1,717.01","331,93","200,496.69"
20178,2025-01-24,551,23,14,2,"1,251.75",83.94,-
20179,2026-02-14,843,6,5,9,nan,"337,45",nan
20191,2025-03-02,1093,43,3,9,355.03,"40,32","21.752,75"
20205,2025-08-17,1194,14,2,4,"1.493,67",284.90,nan
20208,2025-09-05,2781,17,5,2,"1.786,98",216.09,271631.51
20209,2025-07-13,2961,45,1,4,-,108.38,38942.96
20216,2025-05-06,1127,49,9,1,"1,104.39",216.88,-
20225,2026-01-13,2996,54,15,9,"1,277.79",105.46,228661.56
20226,2025-01-14,429,69,3,4,"-1.873,32","380,88","143.307,66"
20233,2025-05-19,1902,24,14,6,"1,376.79",194.66,"238.582,92"
20243,2026-01-29,2435,77,15,4,-,120.53,23321.64
20269,2025-04-29,2331,24,3,9,"1,888.47","102,90","112.342,19"
20278,2025-03-19,2164,13,13,4,-,155.14,308481.72
20279,2025-08-21,794,41,11,10,239.81,52.04,"24,434.47"
20280,2025-01-10,1661,5,11,6,1662.46,339.28,300737.05
20281,2025-06-15,2226,58,2,7,724.97,"86,62","115,431.67"
20293,2025-07-17,716,21,9,5,"949,75",231.53,-
20294,2026-01-01,1695,21,3,7,nan,14.08,"10.906,22"
20299,2025-08-13,1058,32,12,6,"1.494,40",362.73,176714.90
20306,2025-03-18,1621,3,3,2,805.63,nan,"99.100,75"
20307,2025-08-22,2707,21,4,6,"918,92",-,150679.60
20326,2025-02-15,2422,73,12,11,720.75,161.52,19626.25
20343,2025-05-30,3559,63,8,4,"342,69",nan,nan
20347,2025-01-09,2110,33,13,9,-,148.16,"148.023,14"
20354,2025-01-03,418,9,5,6,269.00,22.77,nan
20356,2025-06-13,2507,7,11,9,"1,383.72","190,41",265777.50
20368,2025-03-20,593,73,15,8,"632,10","156,29","45,709.32"
20373,2026-01-31,734,39,7,4,1580.67,257.42,53772.23
20374,2025-10-19,6,54,11,3,262.67,31.19,42082.80
20377,2025-04-05,985,11,15,4,783.45,nan,"78.484,43"
20379,2026-02-19,2002,53,7,8,-1309.85,176.85,232375.30
20382,2025-12-20,1875,71,6,12,"1,164.28",133.02,"61.707,57"
20384,2025-12-28,1628,56,7,8,"1,201.84",235.37,-
20386,2025-10-19,135,27,8,1,1281.63,101.12,nan
20387,2026-01-17,1977,10,11,6,-,142.07,nan
20388,2025-08-22,1182,74,3,8,"65,65",10.08,1657.70
20404,2025-10-17,1156,77,12,4,439.02,98.42,-
20406,2025-01-01,265,79,11,11,800.62,88.26,"98,109.76"
20408,2025-03-26,890,31,13,5,"1,251.88",200.71,167491.80
20415,2025-05-06,2247,64,7,12,"1,354.98",301.60,"179.950,00"
20424,2026-01-25,2281,34,13,7,1859.29,"297,25",252785.45
20430,2025-07-29,1085,52,14,7,"1.387,57",-,"223.763,88"
20431,2025-03-20,2697,6,5,6,1619.66,186.00,"246,965.98"
20432,2025-02-10,670,23,8,1,1775.87,-,118528.12
20441,2025-01-26,2722,13,6,1,856.17,47.19,"56,060.38"
20447,2026-02-06,867,77,1,2,nan,272.78,"192,176.02"
20449,2025-07-02,1800,72,6,9,878.63,147.06,173179.07
20450,2026-02-18,1536,77,2,4,686.34,169.92,"31.198,11"
20459,2025-11-17,1132,73,13,12,596.02,"58,90","115.149,00"
20468,2025-06-30,959,14,8,7,1176.89,137.86,"144.811,55"
20479,2025-06-05,1371,31,1,8,"1.492,12",1736.68,"163,841.43"
20484,2025-09-25,2370,19,14,7,"1.558,59",229.25,"128,848.92"
20489,2025-10-06,465,78,3,2,194.10,30.39,nan
20491,2025-05-27,2406,40,13,2,"1,751.57",296.83,"102,507.44"
20494,2025-08-30,913,26,1,7,-,nan,"29,278.20"
20499,2025-01-02,843,46,15,6,-,346.07,"188.782,61"
20509,2025-10-03,419,78,13,12,369.05,67.30,"10.919,14"
20510,2025-11-22,1870,70,15,3,"1.234,04",nan,"240,377.45"
20512,2025-11-03,360,65,12,3,1945.14,"168,12","113.595,19"
20521,2025-02-02,1816,21,12,1,186.57,16.32,nan
20522,2025-02-01,2561,70,12,6,600.67,nan,"54.444,46"
20523,2025-04-02,472,31,10,7,-,112.27,110588.06
20528,2025-11-07,297,3,5,2,89.54,12.72,"5.030,53"
20544,2025-01-05,2829,40,6,8,1181.27,102.11,"114,488.55"
20554,2025-04-20,910,34,6,10,697.32,159.59,98342.64
20557,2025-07-28,2011,10,10,8,nan,nan,"75.988,25"
20558,2025-09-26,882,36,6,1,954.47,116.34,"160.726,16"
20570,2025-01-29,178,43,5,8,1227.45,256.26,"149.914,78"
20581,2025-09-21,446,63,13,8,745.08,127.83,88027.48
20585,2025-03-04,2943,6,4,11,804.73,98.55,"69,035.10"
20586,2025-03-10,2310,51,7,6,763.03,98.85,nan
20595,2026-01-30,496,43,7,8,952.16,-,"171,688.88"
20598,2025-02-08,317,9,3,3,"1.837,32",nan,nan
20601,2025-07-17,1291,74,8,7,-,73.38,195522.62
20603,2025-07-21,2904,23,10,9,404.82,"82,62","16,460.51"
20604,2025-11-19,2322,5,6,9,620.13,96.83,77350.44
20612,2025-10-31,298,48,7,4,1235.50,nan,52132.63
20624,2025-12-15,2197,38,7,5,"629,02",nan,nan
20628,2025-06-22,295,33,14,10,nan,-,"268,461.55"
20629,2025-06-18,865,48,7,12,"146,59","16,07","25,464.96"
20631,2025-03-28,397,18,1,9,1918.59,nan,"371.187,27"
20632,2026-02-01,2904,66,2,9,1222.26,"279,13",66591.60
20644,2025-02-24,1627,29,6,2,1815.83,nan,341599.30
20645,2025-09-15,550,79,15,4,"1,854.64",249.56,nan
20649,2025-03-04,568,72,13,4,81.48,11.24,"15.837,11"
20651,2025-10-24,2924,7,8,10,1698.30,nan,"224.027,39"
20653,2025-04-24,845,40,6,7,1867.61,426.28,nan
20656,2025-06-26,1922,1,11,1,492.83,99.88,"17.386,79"
20661,2025-09-26,1127,35,4,1,1150.10,227.02,"218.501,77"
20667,2025-04-18,2605,80,1,7,"1,130.57",nan,"151,324.27"
20679,2025-03-16,1958,34,2,11,1562.58,nan,"192,787.41"
20680,2025-12-12,1637,34,13,12,106.61,6.85,nan
20681,2025-08-19,2104,75,2,3,-,32.13,"16,226.44"
20682,2025-01-15,1192,20,13,12,"580,31",86.81,"83,478.51"
20684,2026-01-20,254,19,8,8,0.00,"126,40",162828.31
20692,2025-04-05,2189,77,9,12,"659,87","48,72",48812.99
20705,2025-11-26,1502,28,6,9,274.82,32.10,48171.38
20707,2025-11-19,1045,1,3,4,nan,"196,02","59,280.59"
20719,2025-07-12,1371,20,3,4,628.30,"136,80","27,877.28"
20736,2025-05-18,1044,47,3,10,"661,09",38.00,44073.22
20738,2026-01-18,1388,16,2,2,nan,"33,30","73,940.65"
20740,2025-01-08,1835,74,11,7,-965.00,106.02,52722.68
20744,2026-02-10,1194,74,3,9,96.20,10.19,6778.20
20746,2025-12-02,96,79,11,1,nan,-,"23,954.11"
20753,2025-08-12,342,25,3,8,1788.51,147.17,"113.777,46"
20763,2025-02-25,2620,56,6,12,"1.693,15",291.44,201359.78
20764,2025-12-14,1115,15,12,12,"1.353,33",nan,140135.54
20767,2025-11-23,2028,68,8,3,"1.443,34",88.05,"120,181.24"
20770,2025-06-02,2952,50,8,8,-,65.84,51219.77
20772,2026-01-06,1094,73,12,2,"1,453.04",282.33,nan
20785,2025-09-08,296,73,7,9,nan,"26,18",48700.94
20786,2025-07-29,3566,49,15,7,1716.37,406.67,-
20788,2025-11-15,1954,70,2,3,nan,58.28,nan
20811,2026-02-01,2497,55,7,6,-,196.85,nan
20815,2025-12-21,2428,4,10,9,"1,445.66",nan,"99.206,10"
20816,2026-02-08,1035,30,9,8,"1,069.39",224.79,-
20827,2025-11-17,2949,60,15,2,1292.20,"134,86",178845.89
20828,2025-11-01,1241,27,9,2,207.23,49.74,34559.63
20836,2025-11-17,2713,31,14,2,"1.706,66",214.47,204779.27
20843,2025-08-13,1485,70,1,12,561.24,117.30,33916.87
20847,2025-03-10,163,67,15,7,-,"453,38",42826.54
20849,2025-10-13,1355,68,5,11,"199,72",-,"16.828,40"
20852,2025-10-04,795,18,3,1,nan,"48,77",nan
20855,2025-04-19,1698,48,10,5,nan,96.79,"272,765.83"
20858,2025-04-02,2318,61,11,12,0.00,80.35,"96.794,96"
20859,2025-04-20,531,13,5,2,344.27,62.50,"14,171.69"
20862,2025-06-26,1022,74,7,11,149.32,24.03,15452.58
20867,2025-11-23,2224,78,1,8,"683,49",nan,106648.66
20868,2025-04-28,2695,22,4,6,nan,229.72,"57.693,27"
20869,2026-01-12,2607,45,6,12,-,nan,35822.18
20871,2025-10-02,3561,48,1,4,-,56.33,nan
20873,2025-05-06,1520,56,15,12,210.06,39.34,-
20883,2026-01-24,399,30,9,7,325.63,nan,"47,368.61"
20887,2025-06-17,1859,34,13,5,270.99,21.32,29780.64
20891,2025-09-27,89,17,8,7,1069.92,222.32,nan
20893,2025-10-10,2084,8,3,12,"662,39","1,181.48","33.998,92"
20895,2026-02-06,2451,32,7,5,nan,210.53,"140.648,88"
20897,2025-02-05,1441,43,12,3,"1.517,57",nan,282396.16
20901,2025-07-24,1738,1,3,1,799.58,"193,94","84.468,63"
20904,2025-02-28,2203,32,9,5,nan,"10,22","6.931,11"
20910,2025-06-08,1897,1,2,1,1472.64,198.95,"48,129.73"
20913,2025-03-29,37,40,11,4,330.54,nan,29498.63
20917,2025-09-09,990,4,9,8,0.00,112.90,-
20921,2025-04-21,2114,55,9,7,1874.12,"209,76",-
20928,2025-11-15,2888,19,9,7,185.19,19.39,"11.869,96"
20932,2025-07-31,1271,22,8,5,336.15,nan,"53,435.75"
20945,2025-12-22,2174,24,11,4,"1,641.53",184.70,90023.77
20946,2025-11-26,1283,54,12,8,"551,85",126.04,"83.068,62"
20949,2025-03-23,2702,55,13,4,627.90,"81,63",31639.54
20953,2025-01-16,1589,70,4,7,"1.942,89",267.29,370296.25
20955,2025-08-18,2469,15,14,2,730.75,111.56,41090.44
20959,2025-09-22,2287,15,15,6,1964.59,-,"375,466.52"
20961,2025-12-22,460,18,14,4,"1,291.09",nan,"188.017,71"
20967,2025-03-03,2934,12,8,1,490.20,85.07,nan
20976,2025-09-13,1134,26,6,2,-,102.41,85230.44
20980,2026-02-19,1356,31,8,3,-,183.19,nan
21010,2025-04-20,492,74,9,6,"1.128,45",127.89,"70.723,59"
21013,2025-06-28,705,33,5,4,909.56,1498.60,-
21026,2026-01-18,2755,29,14,9,763.69,127.39,31645.22
21029,2025-03-29,2583,63,4,4,nan,247.90,272183.24
21030,2026-02-10,1441,44,2,3,606.51,-,"106.132,63"
21034,2025-10-12,944,61,11,3,"1.491,30","287,53","256,878.93"
21037,2025-07-13,1722,49,5,12,454.34,25.43,"55,010.81"
21038,2025-10-06,2389,61,6,7,-,1924.18,"127.722,08"
21053,2025-03-29,136,29,8,2,514.47,48.52,nan
21056,2026-01-24,2806,10,2,11,1141.20,nan,223127.64
21063,2025-05-09,444,46,4,10,nan,"144,08",nan
21067,2025-02-23,2307,10,7,5,260.82,"52,95","23.679,48"
21073,2025-07-23,1009,42,3,7,1885.85,"290,71","278.978,28"
21085,2025-11-25,2042,9,2,5,nan,nan,"94.231,23"
21087,2026-01-23,1318,80,5,4,"1.628,51",132.52,197230.23
21093,2025-05-23,2038,75,5,6,656.19,"162,60",31495.27
21101,2025-03-16,2118,44,1,5,-166.47,30.02,"16,766.35"
21102,2025-07-04,2785,51,9,1,575.55,"120,67",114299.49
21106,2025-12-25,2789,43,13,10,1020.42,72.39,nan
21115,2025-12-11,970,15,15,2,279.42,62.94,28938.48
21123,2025-12-18,1251,65,8,10,1091.54,149.52,"165,979.45"
21125,2025-08-24,1898,61,12,1,773.06,45.44,45948.67
21133,2025-11-15,2403,18,2,1,1237.19,138.05,59795.52
21138,2026-02-11,3823,64,14,1,1882.32,309.80,"376,295.87"
21144,2025-10-01,949,52,12,10,"326,96",43.63,"37.628,77"
21147,2025-08-26,1162,62,2,8,"1,825.65","324,52",56465.20
21148,2025-02-07,2847,59,3,10,"1.941,96",108.02,-
21156,2025-04-20,28,14,9,1,1546.82,279.76,64603.41
21173,2025-03-14,2753,22,1,1,-866.30,105.27,108473.27
21183,2025-09-25,892,40,14,9,1102.36,nan,nan
21187,2025-06-18,405,74,6,11,130.49,19.66,"24.453,26"
21190,2025-03-06,2620,57,3,9,"1.898,38",404.68,"163,815.22"
21194,2025-04-26,1417,73,8,10,"1,795.00",-,"280,935.83"
21200,2026-02-13,2606,1,4,3,254.68,"20,17","20.719,02"
21204,2025-10-21,531,37,11,3,"663,53",153.26,-
21216,2025-01-04,232,71,12,9,905.55,219.67,98091.42
21227,2025-07-07,1093,15,6,3,nan,nan,64710.17
21236,2025-01-08,811,51,2,4,123.29,8.26,nan
21243,2025-07-25,1374,24,7,10,1148.53,229.38,"87.943,42"
21245,2025-04-02,2990,19,5,10,854.52,125.61,34847.73
21246,2025-12-25,1523,47,7,3,"1.104,16",67.29,198252.28
21247,2025-04-15,2406,40,5,3,"265,64",nan,36146.47
21250,2026-02-03,2573,61,8,4,nan,6.52,nan
21254,2025-05-19,2294,68,6,5,"1,910.40","166,10",339777.70
21255,2025-12-01,2842,10,14,8,1915.97,-,109458.79
21260,2025-04-11,2280,56,11,6,"1,034.06",141.19,"29,407.93"
21265,2025-02-06,2790,40,4,3,"1,894.93",388.39,nan
21272,2025-09-29,2569,68,11,7,91.84,"19,98","6.834,85"
21277,2026-02-01,962,49,15,5,1087.05,266.78,-
21279,2025-10-01,945,69,6,8,900.82,63.61,162234.84
21281,2025-06-15,687,14,8,9,nan,233.54,126876.25
21282,2025-08-31,501,65,9,10,784.81,175.65,101782.09
21283,2026-02-13,379,71,2,4,1103.12,119.97,216369.12
21285,2025-12-05,2357,28,14,12,610.43,34.97,"111,555.35"
21286,2025-11-13,2916,31,14,1,243.82,27.41,"46.341,26"
21287,2025-07-31,315,79,9,7,"804,78","150,39","110,686.71"
21294,2025-05-07,1698,23,10,12,916.06,146.33,"181.496,90"
21313,2025-10-06,75,13,7,6,539.80,40.02,nan
21330,2025-04-07,2126,15,6,9,732.62,"110,32","97,377.63"
21335,2025-05-20,2121,63,10,5,1434.18,169.55,"129,135.18"
21339,2025-11-02,2697,14,14,1,nan,206.65,"176,097.03"
21342,2025-01-29,1945,49,4,3,299.37,"56,57",17210.60
21343,2025-03-12,938,80,5,3,"1.699,49",-,-
21354,2025-10-19,1220,21,8,7,119.10,18.58,-
21356,2025-10-17,2467,30,10,5,536.88,67.72,"26.939,51"
21361,2025-09-18,410,46,10,2,591.71,71.93,"107.135,17"
21377,2025-04-21,1848,69,4,9,1949.03,"341,82",330160.49
21385,2025-03-28,855,1,3,8,-529.87,"40,50","17,887.84"
21391,2025-08-28,172,11,9,11,112.84,24.99,"7,152.41"
21398,2025-02-28,1163,52,6,11,94.29,11.26,nan
21409,2025-10-13,938,49,1,7,nan,421.59,"250.962,35"
21412,2025-04-29,1651,12,4,8,60.84,"3,17",3729.01
21416,2025-11-30,1305,39,3,7,nan,nan,270513.61
21425,2026-02-01,1027,12,3,5,950.56,"62,97",44750.86
21443,2025-07-08,2292,56,10,6,1246.36,266.57,"46,305.40"
21444,2026-01-26,2717,53,9,4,0.00,"230,29",45126.26
21452,2025-12-14,2385,57,15,2,515.03,nan,47480.75
21454,2025-03-16,2627,80,2,5,"852,53","137,86",102178.23
21457,2025-03-25,2175,40,6,1,840.46,nan,42640.64
21470,2025-04-24,1797,56,15,8,-,nan,"145.038,44"
21474,2025-11-24,1439,52,4,6,753.23,120.47,139284.31
21481,2026-02-03,1210,76,11,2,1158.40,-,"158.654,50"
21482,2025-02-04,2442,36,5,1,926.73,"60,08",nan
21483,2026-01-01,674,23,7,2,131.46,"29,68",24279.89
21487,2025-03-25,1885,3,13,7,nan,"14,67",-
21503,2026-02-04,2766,66,12,11,957.10,159.72,134123.27
