id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
21208,,1896,31,10,3,"747,87",nan,140437.88,fecha_emicion_vacio
21209,,2264,37,14,9,610.99,130.10,31756.69,fecha_emicion_vacio
21210,,349,32,3,5,nan,63.96,"45,203.77",fecha_emicion_vacio
21211,,1250,71,3,8,91.83,19.07,-,fecha_emicion_vacio
21212,,1164,63,13,9,159.04,13.24,"20,591.16",fecha_emicion_vacio
21213,,1042,8,1,5,1349.27,"310,46","85,214.66",fecha_emicion_vacio
21214,,1966,79,2,5,587.40,-,"98.346,18",fecha_emicion_vacio
21215,,1303,14,10,10,nan,nan,"105,203.41",fecha_emicion_vacio
21216,2025-01-04,232,71,12,9,905.55,219.67,98091.42,
21217,,1924,50,9,9,"907,57",85.99,nan,fecha_emicion_vacio
21218,,615,70,10,8,-,26.75,"10,851.37",fecha_emicion_vacio
21219,,1616,14,4,2,187.14,nan,18664.74,fecha_emicion_vacio
21220,,2857,31,15,9,"1.781,07",327.93,"215,408.60",fecha_emicion_vacio
21221,,2051,26,1,8,412.88,76.18,12970.83,fecha_emicion_vacio
21222,,2055,37,9,8,"1,674.97",304.46,"244.095,49",fecha_emicion_vacio
21223,,1383,40,15,2,"772,82",104.44,145928.25,fecha_emicion_vacio
21224,,1321,5,7,11,71.09,nan,7999.08,fecha_emicion_vacio
21225,,213,57,15,5,782.59,60.29,140446.95,fecha_emicion_vacio
21226,,302,48,5,12,"1.181,20",275.51,"151.905,62",fecha_emicion_vacio
21227,2025-07-07,1093,15,6,3,nan,nan,64710.17,
21228,,451,79,14,5,1456.74,360.97,"106.845,37",fecha_emicion_vacio
21229,,630,42,11,1,1592.41,235.63,"239,282.27",fecha_emicion_vacio
21230,,2214,48,11,7,"1,433.25",141.97,236970.79,fecha_emicion_vacio
21231,,1470,29,2,3,"1,574.08",233.08,"312,715.48",fecha_emicion_vacio
21232,,809,59,13,4,nan,"71,51",nan,fecha_emicion_vacio
21233,,2324,27,14,3,nan,130.38,"107.147,43",fecha_emicion_vacio
21234,,1473,56,13,11,"1,504.11",357.41,nan,fecha_emicion_vacio
21235,,1327,22,15,3,481.30,93.58,"31.560,99",fecha_emicion_vacio
21236,2025-01-08,811,51,2,4,123.29,8.26,nan,
21237,,411,43,12,7,"1.171,25",235.65,144318.24,fecha_emicion_vacio
21238,,1090,31,3,7,"1,066.30",131.75,"89.661,62",fecha_emicion_vacio
21239,,783,29,11,2,1437.85,261.92,nan,fecha_emicion_vacio
21240,,2028,49,6,8,"1,004.40","122,58",56972.46,fecha_emicion_vacio
21241,,582,23,2,3,1005.66,135.79,59527.66,fecha_emicion_vacio
21242,,1402,54,15,2,886.33,155.98,87952.43,fecha_emicion_vacio
21243,2025-07-25,1374,24,7,10,1148.53,229.38,"87.943,42",
21244,,2425,78,14,3,"1.453,36",231.88,"111.504,00",fecha_emicion_vacio
21245,2025-04-02,2990,19,5,10,854.52,125.61,34847.73,
21246,2025-12-25,1523,47,7,3,"1.104,16",67.29,198252.28,
21247,2025-04-15,2406,40,5,3,"265,64",nan,36146.47,
21248,,1287,66,15,9,962.24,215.17,"91,012.40",fecha_emicion_vacio
21249,,310,25,5,4,"1.310,42",94.68,-,fecha_emicion_vacio
21250,2026-02-03,2573,61,8,4,nan,6.52,nan,
21251,,105,5,9,8,1216.49,188.82,107625.02,fecha_emicion_vacio
21252,,434,12,11,2,384.64,72.58,nan,fecha_emicion_vacio
21253,,1055,6,6,8,1942.05,241.58,"211.991,74",fecha_emicion_vacio
21254,2025-05-19,2294,68,6,5,"1,910.40","166,10",339777.70,
21255,2025-12-01,2842,10,14,8,1915.97,-,109458.79,
21256,,2211,4,6,2,"1.834,89",96.82,226829.34,fecha_emicion_vacio
21257,,2962,74,6,6,421.44,59.28,"81,940.97",fecha_emicion_vacio
21258,,977,45,6,6,"1,002.82","129,15",-,fecha_emicion_vacio
21259,,586,2,2,3,"102,24",20.72,"18,956.38",fecha_emicion_vacio
21260,2025-04-11,2280,56,11,6,"1,034.06",141.19,"29,407.93",
21261,,163,63,13,12,-,"132,20",55334.96,fecha_emicion_vacio
21262,,2173,26,10,7,957.91,112.77,nan,fecha_emicion_vacio
21263,,2155,60,6,6,"1.929,16",321.77,nan,fecha_emicion_vacio
21264,,2970,101,2,7,nan,"25,04","37.531,30",fecha_emicion_vacio
21265,2025-02-06,2790,40,4,3,"1,894.93",388.39,nan,
21266,,2779,14,13,1,1338.71,182.85,nan,fecha_emicion_vacio
21267,,2917,18,10,8,"1.798,06","326,27","221,484.81",fecha_emicion_vacio
21268,,1607,22,4,8,"1,183.66",269.22,"180,336.42",fecha_emicion_vacio
21269,,290,71,1,12,"791,40","127,45","38.309,17",fecha_emicion_vacio
21270,,2995,79,3,10,1915.42,419.92,65622.51,fecha_emicion_vacio
21271,,333,52,13,6,"503,26",83.92,"51.202,78",fecha_emicion_vacio
21272,2025-09-29,2569,68,11,7,91.84,"19,98","6.834,85",
21273,,441,16,8,1,1805.03,170.33,"237.491,21",fecha_emicion_vacio
21274,,2474,50,4,6,nan,76.36,-,fecha_emicion_vacio
21275,,2189,76,1,9,1993.77,nan,nan,fecha_emicion_vacio
21276,,2831,57,11,2,"491,07","63,65",29940.21,fecha_emicion_vacio
21277,2026-02-01,962,49,15,5,1087.05,266.78,-,
21278,,1057,60,4,5,1365.97,nan,71148.73,fecha_emicion_vacio
21279,2025-10-01,945,69,6,8,900.82,63.61,162234.84,
21280,,1830,51,10,5,"1.773,52","288,38",nan,fecha_emicion_vacio
21281,2025-06-15,687,14,8,9,nan,233.54,126876.25,
21282,2025-08-31,501,65,9,10,784.81,175.65,101782.09,
21283,2026-02-13,379,71,2,4,1103.12,119.97,216369.12,
21284,,497,60,9,11,"1.820,32",-,"222,605.04",fecha_emicion_vacio
21285,2025-12-05,2357,28,14,12,610.43,34.97,"111,555.35",
21286,2025-11-13,2916,31,14,1,243.82,27.41,"46.341,26",
21287,2025-07-31,315,79,9,7,"804,78","150,39","110,686.71",
21288,,2153,55,2,5,779.20,64.38,"149,481.54",fecha_emicion_vacio
21289,,1476,70,7,6,1502.67,344.78,"179,354.79",fecha_emicion_vacio
21290,,2192,32,10,10,-,"118,75",83850.45,fecha_emicion_vacio
21291,,2212,51,11,12,"1.800,16",-,nan,fecha_emicion_vacio
21292,,1158,32,7,9,nan,60.42,"167,593.69",fecha_emicion_vacio
21293,,26,40,3,8,-,147.70,"225.306,63",fecha_emicion_vacio
21294,2025-05-07,1698,23,10,12,916.06,146.33,"181.496,90",
21295,,2692,34,7,6,439.18,60.77,81197.28,fecha_emicion_vacio
21296,,802,32,14,12,"1.245,67",219.36,"192.128,02",fecha_emicion_vacio
21297,,2988,38,14,5,422.47,30.77,"70.529,59",fecha_emicion_vacio
21298,,100,6,13,3,1084.35,"187,74",215418.13,fecha_emicion_vacio
21299,,2608,71,6,10,754.58,39.57,-,fecha_emicion_vacio
21300,,1694,58,2,2,1822.84,nan,"348.087,44",fecha_emicion_vacio
21301,,1770,3,10,4,578.40,66.13,27756.90,fecha_emicion_vacio
21302,,2585,43,1,5,1093.78,170.50,188551.71,fecha_emicion_vacio
21303,,2974,42,9,2,"978,87",61.48,"41,316.57",fecha_emicion_vacio
21304,,1119,20,4,2,1933.41,"329,37",274646.37,fecha_emicion_vacio
21305,,1283,34,13,3,-,78.09,-,fecha_emicion_vacio
21306,,506,28,4,5,"1,157.75",85.75,179679.04,fecha_emicion_vacio
21307,,2840,71,4,3,"1,199.12","267,47",43388.77,fecha_emicion_vacio
21308,,1453,2,7,2,"1,255.36",244.55,"133,066.59",fecha_emicion_vacio
21309,,18,36,8,11,"1.807,19","184,70","60.987,08",fecha_emicion_vacio
21310,,2655,61,10,10,1772.73,280.00,213973.00,fecha_emicion_vacio
21311,,2817,49,6,2,1261.43,149.67,"41,249.19",fecha_emicion_vacio
21312,,345,57,7,2,nan,nan,39258.98,fecha_emicion_vacio
21313,2025-10-06,75,13,7,6,539.80,40.02,nan,
21314,,490,52,13,12,nan,190.30,90158.96,fecha_emicion_vacio
21315,,2669,2,7,7,909.07,210.76,"151,345.57",fecha_emicion_vacio
21316,,127,20,14,11,620.07,71.38,nan,fecha_emicion_vacio
21317,,724,36,15,10,527.33,"93,62",99420.90,fecha_emicion_vacio
21318,,1828,75,4,12,nan,17.05,26051.85,fecha_emicion_vacio
21319,,898,46,5,8,"1,992.75","359,15","197.157,91",fecha_emicion_vacio
21320,,425,95,2,7,-,nan,"21.103,17",fecha_emicion_vacio
21321,,709,22,3,6,400.29,86.16,"43.302,54",fecha_emicion_vacio
21322,,2058,65,7,1,845.99,154.39,23753.16,fecha_emicion_vacio
21323,,649,19,7,10,1009.96,1349.46,81755.54,fecha_emicion_vacio
21324,,2668,13,3,1,"204,39",36.51,"29.579,86",fecha_emicion_vacio
21325,,78,28,1,9,"963,59",nan,"102.394,27",fecha_emicion_vacio
21326,,2365,58,13,5,"1,829.32",129.11,"82,222.16",fecha_emicion_vacio
21327,,1021,40,5,8,922.69,"83,19",72317.38,fecha_emicion_vacio
21328,,1823,49,2,6,"114,33",16.64,"17,149.49",fecha_emicion_vacio
21329,,7,47,2,5,1696.74,"406,85","122,421.63",fecha_emicion_vacio
21330,2025-04-07,2126,15,6,9,732.62,"110,32","97,377.63",
21331,,552,25,14,5,"1,553.74",178.73,158115.92,fecha_emicion_vacio
21332,,1946,3,1,9,421.28,70.43,"57,552.25",fecha_emicion_vacio
21333,,1388,78,1,1,1832.49,352.36,62083.30,fecha_emicion_vacio
21334,,1924,45,2,10,91.44,13.33,"16,306.09",fecha_emicion_vacio
21335,2025-05-20,2121,63,10,5,1434.18,169.55,"129,135.18",
21336,,1085,58,8,8,1859.05,-,-,fecha_emicion_vacio
21337,,1232,65,13,8,1841.41,143.05,"143,477.49",fecha_emicion_vacio
21338,,1877,72,13,12,813.93,151.75,"106.902,20",fecha_emicion_vacio
21339,2025-11-02,2697,14,14,1,nan,206.65,"176,097.03",
21340,,2739,32,13,9,nan,149.52,64631.19,fecha_emicion_vacio
21341,,773,44,5,2,"1,334.01",136.03,"253.967,50",fecha_emicion_vacio
21342,2025-01-29,1945,49,4,3,299.37,"56,57",17210.60,
21343,2025-03-12,938,80,5,3,"1.699,49",-,-,
21344,,1678,64,3,10,676.86,134.02,-,fecha_emicion_vacio
21345,,1717,73,7,6,1829.29,"94,40","79.368,21",fecha_emicion_vacio
21346,,2367,1,12,11,"1.628,05",nan,nan,fecha_emicion_vacio
21347,,906,27,1,3,"1.994,85",145.20,"308.462,89",fecha_emicion_vacio
21348,,2489,49,8,12,"1,137.47",nan,"173.171,56",fecha_emicion_vacio
21349,,336,56,11,9,nan,80.30,35769.99,fecha_emicion_vacio
21350,,2025,8,8,10,1839.34,"262,57","324.151,46",fecha_emicion_vacio
21351,,136,36,4,11,"1,075.66",-,"28,166.76",fecha_emicion_vacio
21352,,2202,56,2,12,"1.115,57",258.69,nan,fecha_emicion_vacio
21353,,2538,29,10,6,"1,738.62",391.61,"340.096,70",fecha_emicion_vacio
21354,2025-10-19,1220,21,8,7,119.10,18.58,-,
21355,,976,20,9,3,nan,"148,50",-,fecha_emicion_vacio
21356,2025-10-17,2467,30,10,5,536.88,67.72,"26.939,51",
21357,,2515,56,11,7,"1.651,06",254.44,nan,fecha_emicion_vacio
21358,,2838,57,5,4,nan,366.38,-,fecha_emicion_vacio
21359,,1985,12,10,9,"1,907.70","364,17",80403.18,fecha_emicion_vacio
21360,,2969,9,1,4,830.92,84.27,-,fecha_emicion_vacio
21361,2025-09-18,410,46,10,2,591.71,71.93,"107.135,17",
21362,,1453,29,12,2,"1,366.83",144.44,"131.218,04",fecha_emicion_vacio
21363,,672,26,3,2,628.83,130.29,"17.132,18",fecha_emicion_vacio
21364,,1919,56,9,5,311.82,nan,24859.46,fecha_emicion_vacio
21365,,2142,24,2,10,"157,50",8.00,"6,000.49",fecha_emicion_vacio
21366,,972,45,12,3,1826.42,396.83,125254.29,fecha_emicion_vacio
21367,,1868,74,7,12,-,30.04,nan,fecha_emicion_vacio
21368,,1943,59,14,8,"1,082.74",nan,"28,986.67",fecha_emicion_vacio
21369,,311,16,15,7,"141,37",7.32,6574.87,fecha_emicion_vacio
21370,,1458,13,6,12,"1,428.19",190.58,250984.88,fecha_emicion_vacio
21371,,772,75,2,11,357.60,"80,20",nan,fecha_emicion_vacio
21372,,1619,49,5,3,1962.53,377.67,218832.55,fecha_emicion_vacio
21373,,2744,53,9,6,"996,98",135.18,"141.989,85",fecha_emicion_vacio
21374,,2255,73,7,6,1871.40,162.24,nan,fecha_emicion_vacio
21375,,2653,36,1,1,1513.61,-,-,fecha_emicion_vacio
21376,,1090,31,11,12,"1,336.28","289,03","95.975,50",fecha_emicion_vacio
21377,2025-04-21,1848,69,4,9,1949.03,"341,82",330160.49,
21378,,2851,16,7,1,1132.67,89.76,"139,206.93",fecha_emicion_vacio
21379,,3667,52,10,5,nan,222.29,"37.318,12",fecha_emicion_vacio
21380,,2385,13,3,7,nan,"219,77",nan,fecha_emicion_vacio
21381,,1204,71,12,12,"1.571,03",91.77,40489.95,fecha_emicion_vacio
21382,,1396,98,12,5,"1.295,61",73.73,139466.76,fecha_emicion_vacio
21383,,125,53,12,8,354.48,55.43,38892.24,fecha_emicion_vacio
21384,,1217,42,1,9,"237,54",12.44,17516.13,fecha_emicion_vacio
21385,2025-03-28,855,1,3,8,-529.87,"40,50","17,887.84",
21386,,121,79,1,3,1148.57,"89,06",nan,fecha_emicion_vacio
21387,,455,38,5,6,"1.731,87",nan,nan,fecha_emicion_vacio
21388,,3829,59,7,11,-686.69,nan,51955.92,fecha_emicion_vacio
21389,,1055,29,15,6,1420.68,"277,84",283057.95,fecha_emicion_vacio
21390,,437,47,3,12,569.38,-,"86,577.02",fecha_emicion_vacio
21391,2025-08-28,172,11,9,11,112.84,24.99,"7,152.41",
21392,,2109,64,9,12,-,24.05,"15,919.75",fecha_emicion_vacio
21393,,1373,78,8,5,760.63,"127,86","122.081,53",fecha_emicion_vacio
21394,,1777,8,10,4,-,58.89,48830.61,fecha_emicion_vacio
21395,,1466,55,4,8,"1.141,09",107.04,"222,006.95",fecha_emicion_vacio
21396,,504,5,6,11,"1.929,87",266.43,164894.23,fecha_emicion_vacio
21397,,1650,43,9,10,nan,325.28,47486.29,fecha_emicion_vacio
21398,2025-02-28,1163,52,6,11,94.29,11.26,nan,
21399,,1760,30,14,6,-,"265,98","110.610,29",fecha_emicion_vacio
21400,,1437,74,7,10,"1,326.37",-,151656.83,fecha_emicion_vacio
21401,,2457,30,5,11,428.76,nan,54642.41,fecha_emicion_vacio
21402,,2442,11,10,11,nan,54.81,133578.17,fecha_emicion_vacio
21403,,1406,23,3,3,-,nan,"124,511.26",fecha_emicion_vacio
21404,,1740,53,12,1,"1.384,81",nan,76358.11,fecha_emicion_vacio
21405,,300,39,7,1,206.20,37.41,nan,fecha_emicion_vacio
21406,,2897,68,14,4,455.60,101.03,"70,118.83",fecha_emicion_vacio
21407,,2362,61,3,12,1730.71,255.69,nan,fecha_emicion_vacio
21408,,1343,2,10,8,88.04,10.31,1970.57,fecha_emicion_vacio
21409,2025-10-13,938,49,1,7,nan,421.59,"250.962,35",
21410,,1001,37,10,3,"517,38","35,08",85954.26,fecha_emicion_vacio
21411,,347,72,10,11,"1.989,88",nan,nan,fecha_emicion_vacio
21412,2025-04-29,1651,12,4,8,60.84,"3,17",3729.01,
21413,,1522,4,10,10,840.77,"198,82",21175.11,fecha_emicion_vacio
21414,,1452,49,10,1,"-1.129,66",182.36,"40,751.13",fecha_emicion_vacio
21415,,1968,24,5,6,1409.12,nan,"241,845.88",fecha_emicion_vacio
21416,2025-11-30,1305,39,3,7,nan,nan,270513.61,
21417,,3537,57,11,4,1686.61,402.84,nan,fecha_emicion_vacio
21418,,1192,68,9,7,1431.33,329.29,"114.741,23",fecha_emicion_vacio
21419,,1529,75,10,2,1451.53,117.46,nan,fecha_emicion_vacio
21420,,1749,16,5,1,1476.62,203.29,nan,fecha_emicion_vacio
21421,,2360,6,2,6,1049.11,-,"82,051.69",fecha_emicion_vacio
21422,,362,78,10,10,nan,"50,31","100.629,58",fecha_emicion_vacio
21423,,883,22,4,7,"970,09",51.02,61123.95,fecha_emicion_vacio
21424,,1746,56,13,3,848.59,180.83,"130,984.80",fecha_emicion_vacio
21425,2026-02-01,1027,12,3,5,950.56,"62,97",44750.86,
21426,,1347,13,13,8,"1,991.22",357.83,159458.20,fecha_emicion_vacio
21427,,1411,50,11,10,1549.62,nan,274122.62,fecha_emicion_vacio
21428,,1584,43,1,5,1863.28,"403,57","346.354,81",fecha_emicion_vacio
21429,,465,56,15,7,361.12,86.25,12737.37,fecha_emicion_vacio
21430,,584,12,3,3,111.98,"6,28","2.530,97",fecha_emicion_vacio
21431,,1163,62,4,3,"1.143,96",131.31,151040.70,fecha_emicion_vacio
21432,,637,51,10,4,510.10,-,"40.278,53",fecha_emicion_vacio
21433,,709,66,3,11,1816.93,418.54,"193.432,33",fecha_emicion_vacio
21434,,2423,32,9,5,1456.05,119.85,"89.864,65",fecha_emicion_vacio
21435,,1787,20,10,12,956.60,127.44,"63.787,13",fecha_emicion_vacio
21436,,527,53,7,2,220.52,nan,13344.42,fecha_emicion_vacio
21437,,1032,42,15,2,"158,05",25.38,"16,590.52",fecha_emicion_vacio
21438,,2406,2,13,1,"149,75",37.11,6266.47,fecha_emicion_vacio
21439,,2529,68,6,12,1708.32,177.61,"47.911,18",fecha_emicion_vacio
21440,,1476,65,1,8,70.06,"11,68",nan,fecha_emicion_vacio
21441,,1802,4,3,3,"1.580,42",222.31,"263,532.35",fecha_emicion_vacio
21442,,1227,44,5,1,"953,78","163,59","127,989.98",fecha_emicion_vacio
21443,2025-07-08,2292,56,10,6,1246.36,266.57,"46,305.40",
21444,2026-01-26,2717,53,9,4,0.00,"230,29",45126.26,
21445,,1280,32,4,1,"684,12","131,84",-,fecha_emicion_vacio
21446,,2601,61,15,1,"341,94","64,05",45718.08,fecha_emicion_vacio
21447,,429,3,9,7,nan,-,nan,fecha_emicion_vacio
21448,,872,56,10,8,1444.45,"357,50",56750.29,fecha_emicion_vacio
21449,,906,74,8,10,1381.62,"249,27",nan,fecha_emicion_vacio
21450,,2196,25,10,7,"74,61","10,21",10060.19,fecha_emicion_vacio
21451,,2709,41,3,1,"250,20",57.50,"34.917,93",fecha_emicion_vacio
21452,2025-12-14,2385,57,15,2,515.03,nan,47480.75,
21453,,1044,43,9,4,1166.28,-,59307.89,fecha_emicion_vacio
21454,2025-03-16,2627,80,2,5,"852,53","137,86",102178.23,
21455,,1648,64,8,8,nan,133.13,nan,fecha_emicion_vacio
21456,,1410,79,2,8,"1,710.27",-,"91.358,51",fecha_emicion_vacio
21457,2025-03-25,2175,40,6,1,840.46,nan,42640.64,
21458,,3811,58,5,11,374.29,nan,-,fecha_emicion_vacio
21459,,1751,20,9,5,"295,70","72,63",6658.83,fecha_emicion_vacio
21460,,1893,21,9,10,-,170.91,54549.47,fecha_emicion_vacio
21461,,1779,45,8,10,"1,509.76","96,55",64974.43,fecha_emicion_vacio
21462,,1460,57,10,7,"1,227.80",199.76,179612.87,fecha_emicion_vacio
21463,,2329,111,12,3,"334,54",69.72,nan,fecha_emicion_vacio
21464,,1257,57,6,1,1630.14,204.05,nan,fecha_emicion_vacio
21465,,1633,48,4,10,nan,198.70,24324.06,fecha_emicion_vacio
21466,,3701,109,5,4,1513.42,285.90,nan,fecha_emicion_vacio
21467,,999,3,9,6,"1,056.80",237.10,"79,719.64",fecha_emicion_vacio
21468,,1113,46,9,5,"1.247,35",nan,"140.866,48",fecha_emicion_vacio
21469,,115,71,10,6,"530,59","73,36",nan,fecha_emicion_vacio
21470,2025-04-24,1797,56,15,8,-,nan,"145.038,44",
21471,,718,60,5,12,1829.05,nan,"301,696.58",fecha_emicion_vacio
21472,,270,51,10,1,-,143.71,326280.95,fecha_emicion_vacio
21473,,1497,37,8,3,1859.64,"228,62",314030.50,fecha_emicion_vacio
21474,2025-11-24,1439,52,4,6,753.23,120.47,139284.31,
21475,,744,20,15,1,nan,"9,09","5,300.27",fecha_emicion_vacio
21476,,1094,77,15,12,nan,"178,16",nan,fecha_emicion_vacio
21477,,233,49,8,11,1460.03,"156,03",nan,fecha_emicion_vacio
21478,,1535,34,9,12,284.90,"23,47",-,fecha_emicion_vacio
21479,,2336,56,2,11,nan,nan,nan,fecha_emicion_vacio
21480,,2849,46,3,1,817.21,-,"157,705.66",fecha_emicion_vacio
21481,2026-02-03,1210,76,11,2,1158.40,-,"158.654,50",
21482,2025-02-04,2442,36,5,1,926.73,"60,08",nan,
21483,2026-01-01,674,23,7,2,131.46,"29,68",24279.89,
21484,,2716,80,11,7,1142.24,-,94251.52,fecha_emicion_vacio
21485,,744,13,2,5,791.85,62.68,-,fecha_emicion_vacio
21486,,945,78,1,1,nan,-,15693.78,fecha_emicion_vacio
21487,2025-03-25,1885,3,13,7,nan,"14,67",-,
21488,,762,34,7,8,"1.387,80","302,48","133.694,78",fecha_emicion_vacio
21489,,1375,22,2,8,229.41,17.51,10092.60,fecha_emicion_vacio
21490,,2120,14,4,8,1964.62,445.06,"101,354.11",fecha_emicion_vacio
21491,,2714,2,6,2,684.87,"73,42",62091.01,fecha_emicion_vacio
21492,,444,4,6,2,"1.904,20",nan,nan,fecha_emicion_vacio
21493,,2551,61,4,11,"1.004,30",197.36,107220.88,fecha_emicion_vacio
21494,,2077,45,12,3,"1,568.94","333,77",nan,fecha_emicion_vacio
21495,,1343,22,6,11,1285.45,"280,38","241,457.03",fecha_emicion_vacio
21496,,1582,60,5,10,937.64,174.42,91596.64,fecha_emicion_vacio
21497,,1099,46,10,12,96.41,"22,69",4375.89,fecha_emicion_vacio
21498,,1643,4,10,3,224.01,"12,20",-,fecha_emicion_vacio
21499,,717,17,1,8,nan,8.34,13653.92,fecha_emicion_vacio
21500,,3580,21,12,3,180.14,24.65,"8.113,33",fecha_emicion_vacio
21501,,943,27,15,9,193.64,13.08,"35,216.87",fecha_emicion_vacio
21502,,1217,36,6,4,"773,17",188.76,35907.18,fecha_emicion_vacio
21503,2026-02-04,2766,66,12,11,957.10,159.72,134123.27,
21504,2025-09-20,1473,75,11,12,1140.65,"1.364,77",144408.83,
21505,,2359,59,2,9,325.36,71.48,"52,320.58",fecha_emicion_vacio
21506,,2588,34,2,6,"292,04",66.57,"41.122,86",fecha_emicion_vacio
21507,2025-11-20,1702,9,8,6,"1.494,91",362.74,"52,273.85",
21508,,648,31,9,7,1588.52,nan,33248.38,fecha_emicion_vacio
21509,,2007,40,6,2,1492.43,"198,51","127,753.51",fecha_emicion_vacio
21510,,569,24,6,6,265.65,48.39,"25,993.95",fecha_emicion_vacio
21511,,171,12,3,3,nan,416.23,"71,007.88",fecha_emicion_vacio
21512,,1815,20,2,12,"1.543,08",367.49,210650.24,fecha_emicion_vacio
21513,,938,38,6,6,"1,279.14",-,"39.061,02",fecha_emicion_vacio
21514,,2187,59,14,12,"920,72",59.19,nan,fecha_emicion_vacio
21515,,623,13,5,1,1261.10,85.17,137291.26,fecha_emicion_vacio
21516,2025-10-03,514,52,2,9,nan,261.52,89011.44,
21517,,1850,52,11,5,1178.83,"222,94",139334.52,fecha_emicion_vacio
21518,,518,73,15,8,"1,699.46",-,"127.934,15",fecha_emicion_vacio
21519,,1347,75,3,4,1769.31,"429,24",234049.60,fecha_emicion_vacio
21520,,463,51,14,5,458.81,"29,10","67.678,15",fecha_emicion_vacio
21521,,2181,49,6,3,nan,173.13,158528.65,fecha_emicion_vacio
21522,,221,12,12,9,nan,153.20,"370,400.67",fecha_emicion_vacio
21523,,342,6,11,3,nan,39.10,24612.87,fecha_emicion_vacio
21524,,2726,14,11,7,"1.079,22",105.30,144036.00,fecha_emicion_vacio
21525,,1615,23,15,1,321.04,50.04,22228.91,fecha_emicion_vacio
21526,,1350,6,3,2,"1,592.69","121,09","41.865,42",fecha_emicion_vacio
21527,,701,77,6,8,879.39,-,23357.05,fecha_emicion_vacio
21528,,2296,58,8,6,nan,80.18,nan,fecha_emicion_vacio
21529,,2632,45,12,3,nan,nan,nan,fecha_emicion_vacio
21530,,298,78,7,11,"1.889,83",140.16,"56.883,25",fecha_emicion_vacio
21531,,2817,45,7,11,554.41,nan,-,fecha_emicion_vacio
21532,,1488,35,2,4,1796.68,321.16,"302,504.20",fecha_emicion_vacio
21533,,1686,63,1,3,827.86,"154,03","21,901.68",fecha_emicion_vacio
21534,,626,29,4,9,1476.43,262.76,214264.24,fecha_emicion_vacio
21535,,993,6,6,8,1701.26,"256,23",338712.10,fecha_emicion_vacio
21536,,2727,36,3,10,447.57,"47,56","87,198.05",fecha_emicion_vacio
21537,,1022,8,10,12,1342.07,"235,76",nan,fecha_emicion_vacio
21538,,2461,26,10,8,898.98,175.83,-,fecha_emicion_vacio
21539,,644,16,9,2,-,195.29,nan,fecha_emicion_vacio
21540,,2322,17,5,4,1896.72,302.24,"338.485,00",fecha_emicion_vacio
21541,,2128,78,1,4,1251.76,nan,48113.27,fecha_emicion_vacio
21542,2025-04-22,1387,58,10,8,882.90,169.69,86639.44,
21543,,744,23,10,5,nan,nan,286514.42,fecha_emicion_vacio
21544,,122,1,9,8,925.50,114.54,20303.12,fecha_emicion_vacio
21545,,1602,26,12,8,1479.05,nan,"41,832.83",fecha_emicion_vacio
21546,,2625,25,12,12,883.42,"1,284.43",114153.52,fecha_emicion_vacio
21547,,1139,24,5,8,nan,291.81,196656.66,fecha_emicion_vacio
21548,,830,19,7,10,nan,nan,41053.41,fecha_emicion_vacio
21549,2025-11-01,2956,29,4,4,1754.93,nan,"92,870.58",
21550,,3506,14,6,4,1877.65,"434,27","107.885,83",fecha_emicion_vacio
21551,,3653,67,1,1,"929,70","137,43","113.533,02",fecha_emicion_vacio
21552,,1341,64,12,11,"1.824,44","216,48",189057.25,fecha_emicion_vacio
21553,,590,42,15,9,943.18,162.38,39782.90,fecha_emicion_vacio
21554,,86,71,7,1,1028.35,233.40,nan,fecha_emicion_vacio
21555,,1617,104,9,7,-,108.88,"169.321,24",fecha_emicion_vacio
21556,,2673,29,12,3,1141.79,240.10,221867.98,fecha_emicion_vacio
21557,2026-02-10,2158,110,6,1,1979.54,432.18,82993.88,
21558,,607,38,8,4,209.58,27.38,"29,368.58",fecha_emicion_vacio
21559,,1643,15,3,2,"1,992.93",182.01,"220.437,70",fecha_emicion_vacio
21560,,1678,3,6,3,919.04,"194,28","30,244.70",fecha_emicion_vacio
21561,,779,30,7,10,"1.351,60",92.28,63640.40,fecha_emicion_vacio
21562,2025-10-19,1691,58,8,9,"374,27",75.25,-,
21563,,533,76,3,9,475.83,nan,"92.657,14",fecha_emicion_vacio
21564,2026-02-16,2487,26,6,7,0.00,-,"94.384,55",
21565,,2642,51,1,12,677.16,"95,39",114686.18,fecha_emicion_vacio
21566,,657,7,6,1,"1.300,07","69,75","214,478.94",fecha_emicion_vacio
21567,,5,16,12,7,719.25,nan,nan,fecha_emicion_vacio
21568,,1505,65,1,3,-,59.13,47042.75,fecha_emicion_vacio
21569,,1819,34,13,11,-,"8,50","8.181,82",fecha_emicion_vacio
21570,2025-06-21,1373,19,12,2,-,71.17,"134,226.80",
21571,,978,75,7,1,-,307.08,198281.73,fecha_emicion_vacio
21572,,1708,22,2,1,1169.58,-,221796.72,fecha_emicion_vacio
21573,,985,109,4,2,"1.217,24","198,39",29602.89,fecha_emicion_vacio
21574,,612,47,11,5,1144.41,202.38,nan,fecha_emicion_vacio
21575,,1120,10,7,6,"1,879.67",295.33,"247.175,45",fecha_emicion_vacio
